id,time,end,type,sc_id,source,orbit,description,discussion,tag
120311,"2018-04-06 14:37:13 UTC","2018-04-06 14:38:43 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120312,"2018-04-06 14:38:43 UTC","2018-04-06 14:40:13 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120313,"2018-04-06 14:45:03 UTC","2018-04-06 14:47:13 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120314,"2018-04-06 14:47:13 UTC","2018-04-06 14:49:33 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120315,"2018-04-06 14:49:33 UTC","2018-04-06 14:51:43 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120316,"2018-04-06 15:03:33 UTC","2018-04-06 15:05:53 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossings",undefined,null
120317,"2018-04-06 15:05:53 UTC","2018-04-06 15:08:23 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossings",undefined,null
120318,"2018-04-06 15:11:33 UTC","2018-04-06 15:13:43 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossing",undefined,null
120319,"2018-04-06 15:16:53 UTC","2018-04-06 15:18:33 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossing",undefined,null
120320,"2018-04-06 15:20:43 UTC","2018-04-06 15:23:13 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crosssings",undefined,null
120321,"2018-04-06 15:23:13 UTC","2018-04-06 15:25:43 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crosssings",undefined,null
120322,"2018-04-06 15:28:43 UTC","2018-04-06 15:30:43 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120323,"2018-04-06 15:30:43 UTC","2018-04-06 15:32:33 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120324,"2018-04-06 15:32:33 UTC","2018-04-06 15:34:33 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120325,"2018-04-06 15:40:13 UTC","2018-04-06 15:42:13 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossing",undefined,null
120326,"2018-04-06 15:44:43 UTC","2018-04-06 15:46:13 UTC",burst_segment,mms,Burst,868,"Quasiparallel BS crossing",undefined,null
120327,"2018-04-06 15:57:23 UTC","2018-04-06 15:59:13 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120328,"2018-04-06 15:59:13 UTC","2018-04-06 16:01:13 UTC",burst_segment,mms,Burst,868,"Multiple quasiparallel BS crossings",undefined,null
120676,"2018-04-10 17:54:03 UTC","2018-04-10 17:55:33 UTC",burst_segment,mms,Burst,870,"quasi parallel BS downstream",undefined,null
120677,"2018-04-10 17:55:33 UTC","2018-04-10 17:57:03 UTC",burst_segment,mms,Burst,870,"quasi parallel BS downstream",undefined,null
120678,"2018-04-10 17:57:03 UTC","2018-04-10 17:58:23 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120679,"2018-04-10 17:58:23 UTC","2018-04-10 17:59:53 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120714,"2018-04-12 04:00:03 UTC","2018-04-12 04:02:23 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120715,"2018-04-12 04:02:23 UTC","2018-04-12 04:04:43 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120716,"2018-04-12 04:04:43 UTC","2018-04-12 04:07:03 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120717,"2018-04-12 04:07:03 UTC","2018-04-12 04:09:23 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120718,"2018-04-12 04:09:23 UTC","2018-04-12 04:11:43 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120719,"2018-04-12 04:11:43 UTC","2018-04-12 04:14:03 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120720,"2018-04-12 04:14:03 UTC","2018-04-12 04:16:23 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120721,"2018-04-12 04:16:23 UTC","2018-04-12 04:18:43 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120722,"2018-04-12 04:18:43 UTC","2018-04-12 04:21:03 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120726,"2018-04-12 05:00:13 UTC","2018-04-12 05:01:43 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120727,"2018-04-12 05:01:43 UTC","2018-04-12 05:03:13 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120733,"2018-04-12 05:24:53 UTC","2018-04-12 05:27:13 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120734,"2018-04-12 05:27:13 UTC","2018-04-12 05:29:43 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120735,"2018-04-12 05:29:43 UTC","2018-04-12 05:32:03 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120736,"2018-04-12 05:32:03 UTC","2018-04-12 05:34:33 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120737,"2018-04-12 05:34:33 UTC","2018-04-12 05:36:53 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120738,"2018-04-12 05:36:53 UTC","2018-04-12 05:39:13 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120739,"2018-04-12 05:39:13 UTC","2018-04-12 05:41:43 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120740,"2018-04-12 05:41:43 UTC","2018-04-12 05:44:03 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120741,"2018-04-12 05:44:03 UTC","2018-04-12 05:46:33 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120742,"2018-04-12 05:46:33 UTC","2018-04-12 05:48:53 UTC",burst_segment,mms,Burst,870,"partial quasi-parallel BS crossing",undefined,null
120743,"2018-04-12 05:56:23 UTC","2018-04-12 05:58:33 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120744,"2018-04-12 05:58:33 UTC","2018-04-12 06:00:33 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120745,"2018-04-12 06:00:33 UTC","2018-04-12 06:02:43 UTC",burst_segment,mms,Burst,870,"quasi-parallel BS crossing",undefined,null
120919,"2018-04-14 23:00:13 UTC","2018-04-14 23:02:13 UTC",burst_segment,mms,Burst,871,"quasi-para BS with B min",undefined,null
120920,"2018-04-14 23:02:13 UTC","2018-04-14 23:04:13 UTC",burst_segment,mms,Burst,871,"quasi-para BS with B min",undefined,null
120921,"2018-04-14 23:04:13 UTC","2018-04-14 23:06:13 UTC",burst_segment,mms,Burst,871,"quasi-para BS with B min",undefined,null
120922,"2018-04-14 23:06:13 UTC","2018-04-14 23:08:13 UTC",burst_segment,mms,Burst,871,"quasi-para BS with B min",undefined,null
121991,"2018-05-01 07:45:23 UTC","2018-05-01 07:50:23 UTC",burst_segment,mms,Burst,877,"Highlu turbulent quasi-parallel Msheath",undefined,null
132148,"2018-10-22 05:09:43 UTC","2018-10-22 05:12:13 UTC",burst_segment,mms,Burst,939,"quasi-para shock with large-B fluctuations",undefined,null
132149,"2018-10-22 05:12:13 UTC","2018-10-22 05:14:33 UTC",burst_segment,mms,Burst,939,"quasi-para shock with large-B fluctuations",undefined,null
132150,"2018-10-22 05:14:33 UTC","2018-10-22 05:16:53 UTC",burst_segment,mms,Burst,939,"quasi-para shock with large-B fluctuations",undefined,null
132361,"2018-10-26 23:46:14 UTC","2018-10-29 04:19:18 UTC",sitl_report,mms,SITL,941,"Both high-shear and low-shear magnetopause crossings, a few FTEs, ion cyclotron waves, and turbulence downstream of quasi-para shock.",undefined,null
132363,"2018-10-28 11:16:33 UTC","2018-10-28 11:19:03 UTC",burst_segment,mms,Burst,941,"partial quasi-para bow shock",undefined,null
132364,"2018-10-28 11:19:03 UTC","2018-10-28 11:21:33 UTC",burst_segment,mms,Burst,941,"partial quasi-para bow shock",undefined,null
132365,"2018-10-28 11:21:33 UTC","2018-10-28 11:24:03 UTC",burst_segment,mms,Burst,941,"partial quasi-para bow shock",undefined,null
132366,"2018-10-28 11:24:03 UTC","2018-10-28 11:26:33 UTC",burst_segment,mms,Burst,941,"partial quasi-para bow shock",undefined,null
132367,"2018-10-28 11:26:33 UTC","2018-10-28 11:28:53 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132368,"2018-10-28 11:28:53 UTC","2018-10-28 11:31:13 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132369,"2018-10-28 11:31:13 UTC","2018-10-28 11:33:33 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132370,"2018-10-28 11:33:33 UTC","2018-10-28 11:35:53 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132371,"2018-10-28 11:35:53 UTC","2018-10-28 11:38:23 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132372,"2018-10-28 11:38:23 UTC","2018-10-28 11:40:43 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132373,"2018-10-28 11:40:43 UTC","2018-10-28 11:43:03 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132374,"2018-10-28 11:43:03 UTC","2018-10-28 11:45:23 UTC",burst_segment,mms,Burst,941,"turbulence downstream of quasi-para shock",undefined,null
132563,"2018-10-29 20:21:14 UTC","2018-11-01 00:14:16 UTC",sitl_report,mms,SITL,942,"A few partial MPs, MP crossings, magnetosheath turbulence, quasi-perp & quasi-parallel bow shocks, and SW current sheets",undefined,null
132572,"2018-10-30 05:21:13 UTC","2018-10-30 05:23:13 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132558,"2018-10-30 05:23:13 UTC","2018-10-30 05:25:23 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132559,"2018-10-30 05:25:23 UTC","2018-10-30 05:27:23 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132573,"2018-10-30 05:27:23 UTC","2018-10-30 05:29:33 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132574,"2018-10-30 09:23:33 UTC","2018-10-30 09:25:53 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132575,"2018-10-30 09:25:53 UTC","2018-10-30 09:28:13 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132576,"2018-10-30 09:28:13 UTC","2018-10-30 09:30:23 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132577,"2018-10-30 09:30:23 UTC","2018-10-30 09:32:43 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132578,"2018-10-30 09:32:43 UTC","2018-10-30 09:35:03 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132579,"2018-10-30 09:35:03 UTC","2018-10-30 09:37:23 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132580,"2018-10-30 09:37:23 UTC","2018-10-30 09:39:43 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132581,"2018-10-30 09:39:43 UTC","2018-10-30 09:42:03 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132582,"2018-10-30 09:42:03 UTC","2018-10-30 09:44:13 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132583,"2018-10-30 09:44:13 UTC","2018-10-30 09:46:33 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132584,"2018-10-30 09:46:33 UTC","2018-10-30 09:48:53 UTC",burst_segment,mms,Burst,942,"turbulent magnetosheath, quasi-parallel bow shock",undefined,null
132648,"2018-11-02 01:21:03 UTC","2018-11-02 01:23:23 UTC",burst_segment,mms,Burst,943,"quasi-parallel bow shock",undefined,null
132651,"2018-11-02 02:49:33 UTC","2018-11-02 02:52:03 UTC",burst_segment,mms,Burst,943,"quasi-parallel bow shock",undefined,null
132652,"2018-11-02 02:52:03 UTC","2018-11-02 02:54:23 UTC",burst_segment,mms,Burst,943,"quasi-parallel bow shock",undefined,null
132653,"2018-11-02 02:54:23 UTC","2018-11-02 02:56:53 UTC",burst_segment,mms,Burst,943,"quasi-parallel bow shock",undefined,null
132654,"2018-11-02 02:56:53 UTC","2018-11-02 02:59:23 UTC",burst_segment,mms,Burst,943,"quasi-parallel bow shock",undefined,null
133140,"2018-11-07 06:46:13 UTC","2018-11-09 11:54:17 UTC",sitl_report,mms,SITL,945,"Orbit 945: Very low-shear CS at KHI (mostly high Cat 2), extended turbulent msheath CS periods near/at quasi-para shocks, bow shocks and a few CS in msheath (one likely exhaust) and solar wind CS. Inbound ROI saw some MP activity, msheath CS and possible flux ropes.",undefined,null
133102,"2018-11-07 13:52:43 UTC","2018-11-07 13:54:53 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133103,"2018-11-07 13:54:53 UTC","2018-11-07 13:57:03 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133104,"2018-11-07 13:57:03 UTC","2018-11-07 13:59:13 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133105,"2018-11-07 13:59:13 UTC","2018-11-07 14:01:23 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133106,"2018-11-07 14:01:23 UTC","2018-11-07 14:03:33 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133107,"2018-11-07 14:03:33 UTC","2018-11-07 14:05:43 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS near quasi-para bow shock with large diffB > 1 uA/m2",undefined,null
133112,"2018-11-07 14:29:43 UTC","2018-11-07 14:31:33 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shock and turbulent msheath CS and high diffB >1 uA/m2",undefined,null
133113,"2018-11-07 14:31:33 UTC","2018-11-07 14:33:13 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shock and turbulent msheath CS and high diffB >1 uA/m2",undefined,null
133114,"2018-11-07 14:33:13 UTC","2018-11-07 14:35:03 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shock and turbulent msheath CS and high diffB >1 uA/m2",undefined,null
133117,"2018-11-07 14:45:23 UTC","2018-11-07 14:47:23 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS downstream quasi-para bow shock",undefined,null
133118,"2018-11-07 14:47:23 UTC","2018-11-07 14:49:23 UTC",burst_segment,mms,Burst,945,"Turbulent msheath CS downstream quasi-para bow shock",undefined,null
133122,"2018-11-07 17:09:03 UTC","2018-11-07 17:11:43 UTC",burst_segment,mms,Burst,945,"Quasi-parallel bow shock candidate",undefined,null
133123,"2018-11-07 17:18:53 UTC","2018-11-07 17:21:33 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shocks with large diffB 1 uA/m2 level fluctuations",undefined,null
133124,"2018-11-07 17:21:33 UTC","2018-11-07 17:23:53 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shocks with large diffB 1 uA/m2 level fluctuations",undefined,null
133125,"2018-11-07 17:23:53 UTC","2018-11-07 17:26:13 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shocks with large diffB 1 uA/m2 level fluctuations",undefined,null
133126,"2018-11-07 17:26:13 UTC","2018-11-07 17:28:33 UTC",burst_segment,mms,Burst,945,"Quasi-para bow shocks with large diffB 1 uA/m2 level fluctuations",undefined,null
133488,"2018-11-13 10:35:53 UTC","2018-11-13 10:38:03 UTC",burst_segment,mms,Burst,947,"Skimming Quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133489,"2018-11-13 10:38:03 UTC","2018-11-13 10:40:13 UTC",burst_segment,mms,Burst,947,"Skimming Quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133490,"2018-11-13 10:40:13 UTC","2018-11-13 10:42:33 UTC",burst_segment,mms,Burst,947,"Skimming Quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133491,"2018-11-13 10:42:33 UTC","2018-11-13 10:44:43 UTC",burst_segment,mms,Burst,947,"Skimming Quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133492,"2018-11-13 10:48:33 UTC","2018-11-13 10:50:23 UTC",burst_segment,mms,Burst,947,"Skimming quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133493,"2018-11-13 10:50:23 UTC","2018-11-13 10:52:23 UTC",burst_segment,mms,Burst,947,"Skimming quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133494,"2018-11-13 10:52:23 UTC","2018-11-13 10:54:13 UTC",burst_segment,mms,Burst,947,"Skimming quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133495,"2018-11-13 10:54:13 UTC","2018-11-13 10:56:13 UTC",burst_segment,mms,Burst,947,"Skimming quasi-parallel bow shock (or SLAMS?), long enhancement of energetic ions",undefined,null
133505,"2018-11-14 16:20:33 UTC","2018-11-14 16:22:43 UTC",burst_segment,mms,Burst,947,"Bow shock, lower Ma, turbulent, quasi-parallel",undefined,null
133506,"2018-11-14 16:22:43 UTC","2018-11-14 16:24:53 UTC",burst_segment,mms,Burst,947,"Bow shock, lower Ma, turbulent, quasi-parallel",undefined,null
133507,"2018-11-14 16:24:53 UTC","2018-11-14 16:27:03 UTC",burst_segment,mms,Burst,947,"Bow shock, lower Ma, turbulent, quasi-parallel",undefined,null
133508,"2018-11-14 16:27:03 UTC","2018-11-14 16:29:13 UTC",burst_segment,mms,Burst,947,"Bow shock, lower Ma, turbulent, quasi-parallel",undefined,null
133509,"2018-11-14 16:29:13 UTC","2018-11-14 16:31:23 UTC",burst_segment,mms,Burst,947,"Bow shock, lower Ma, turbulent, quasi-parallel",undefined,null
133585,"2018-11-15 16:51:14 UTC","2018-11-18 00:04:17 UTC",sitl_report,mms,SITL,948,"ROI 948 starts with long magnetopause crossing through boundary layers into turbulent, highly-structured northward Bz in the magnetosheath. Quite a few crossings and skimming of the bow shock, mostly quasi-parallel with energetic ions upstream. The inbound leg in the third part of the ROI was much less turbulent, but still with a low shear, full magnetopause crossing.",undefined,null
133560,"2018-11-15 22:08:53 UTC","2018-11-15 22:11:03 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133561,"2018-11-15 22:11:03 UTC","2018-11-15 22:13:23 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133562,"2018-11-15 22:13:23 UTC","2018-11-15 22:15:33 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133563,"2018-11-15 22:15:33 UTC","2018-11-15 22:17:43 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133564,"2018-11-15 22:17:43 UTC","2018-11-15 22:19:53 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133565,"2018-11-15 22:19:53 UTC","2018-11-15 22:22:13 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133566,"2018-11-15 22:22:13 UTC","2018-11-15 22:24:23 UTC",burst_segment,mms,Burst,948,"Skimming through quasi-parallel bow shock and high-amplitude oscillatory B structures",undefined,null
133567,"2018-11-15 22:25:23 UTC","2018-11-15 22:27:33 UTC",burst_segment,mms,Burst,948,"Intens B-field fluctuations (different from quasi-parallel shock and SLAMS structure)",undefined,null
133572,"2018-11-15 23:20:03 UTC","2018-11-15 23:22:23 UTC",burst_segment,mms,Burst,948,"Quasi-parallel bow shock",undefined,null
133573,"2018-11-15 23:22:23 UTC","2018-11-15 23:24:43 UTC",burst_segment,mms,Burst,948,"Quasi-parallel bow shock",undefined,null
133574,"2018-11-15 23:24:43 UTC","2018-11-15 23:27:03 UTC",burst_segment,mms,Burst,948,"Quasi-parallel bow shock",undefined,null
133575,"2018-11-15 23:30:13 UTC","2018-11-15 23:34:03 UTC",burst_segment,mms,Burst,948,"Partial quasi-parallel bow sohck crossing (not fully re-entering sheath)",undefined,null
133577,"2018-11-16 00:59:53 UTC","2018-11-16 01:03:43 UTC",burst_segment,mms,Burst,948,"Quasi-parallel bow shock",undefined,null
133675,"2018-11-17 09:48:23 UTC","2018-11-17 09:50:03 UTC",burst_segment,mms,Burst,948,"Partial quasi-parallel bow shock crossing",undefined,null
133676,"2018-11-17 09:50:03 UTC","2018-11-17 09:51:53 UTC",burst_segment,mms,Burst,948,"Partial quasi-parallel bow shock crossing",undefined,null
133677,"2018-11-17 09:51:53 UTC","2018-11-17 09:53:33 UTC",burst_segment,mms,Burst,948,"Partial quasi-parallel bow shock crossing",undefined,null
133678,"2018-11-17 11:59:33 UTC","2018-11-17 12:01:33 UTC",burst_segment,mms,Burst,948,"Partial crossing through quasi-parallel bow shock",undefined,null
133679,"2018-11-17 12:01:33 UTC","2018-11-17 12:03:33 UTC",burst_segment,mms,Burst,948,"Partial crossing through quasi-parallel bow shock",undefined,null
133680,"2018-11-17 12:03:33 UTC","2018-11-17 12:05:33 UTC",burst_segment,mms,Burst,948,"Partial crossing through quasi-parallel bow shock",undefined,null
134071,"2018-11-24 09:10:43 UTC","2018-11-24 09:13:13 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134072,"2018-11-24 09:13:13 UTC","2018-11-24 09:15:43 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134073,"2018-11-24 09:15:43 UTC","2018-11-24 09:18:13 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134074,"2018-11-24 09:18:13 UTC","2018-11-24 09:20:43 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134075,"2018-11-24 09:20:43 UTC","2018-11-24 09:23:13 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134076,"2018-11-24 09:23:13 UTC","2018-11-24 09:25:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134077,"2018-11-24 09:25:33 UTC","2018-11-24 09:28:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134078,"2018-11-24 09:28:03 UTC","2018-11-24 09:30:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134079,"2018-11-24 09:30:33 UTC","2018-11-24 09:33:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134080,"2018-11-24 09:33:03 UTC","2018-11-24 09:35:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134081,"2018-11-24 09:35:33 UTC","2018-11-24 09:38:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134082,"2018-11-24 09:38:03 UTC","2018-11-24 09:40:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134083,"2018-11-24 09:40:33 UTC","2018-11-24 09:43:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134084,"2018-11-24 09:43:03 UTC","2018-11-24 09:45:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134085,"2018-11-24 09:45:33 UTC","2018-11-24 09:48:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134086,"2018-11-24 09:48:03 UTC","2018-11-24 09:50:33 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134087,"2018-11-24 09:50:33 UTC","2018-11-24 09:53:03 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134088,"2018-11-24 09:53:03 UTC","2018-11-24 09:55:23 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134089,"2018-11-24 09:55:23 UTC","2018-11-24 09:57:53 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134090,"2018-11-24 09:57:53 UTC","2018-11-24 10:00:23 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134091,"2018-11-24 10:00:23 UTC","2018-11-24 10:02:53 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134092,"2018-11-24 10:02:53 UTC","2018-11-24 10:05:23 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
134093,"2018-11-24 10:05:23 UTC","2018-11-24 10:07:53 UTC",burst_segment,mms,Burst,951,"Quasi-parallel shock with enhanced turbulence and strong currents.",undefined,null
135314,"2018-12-16 15:16:12 UTC","2018-12-19 02:54:13 UTC",sitl_report,mms,SITL,959,"MP Crossings, multiple quasi perpendicular and oblique bow shock crossings in inbound leg, Solar Wind current sheets, quasi parallel bow shock crossings in outbound leg, turbulent magnetosheath with many current sheets.",undefined,null
135430,"2018-12-19 10:51:14 UTC","2018-12-21 22:39:12 UTC",sitl_report,mms,SITL,960,"Low shear MP crossing in 1st SROI, turbulent magnetosheath with possible EDRs, quasi parallel and oblique bow shock crossings, full high shear MP crossings in 3rd SROI with EDR candidates.",undefined,null
135416,"2018-12-19 15:06:33 UTC","2018-12-19 15:08:03 UTC",burst_segment,mms,Burst,960,"Quasi parallel Bow Shock Crossing",undefined,null
135418,"2018-12-19 15:09:03 UTC","2018-12-19 15:09:53 UTC",burst_segment,mms,Burst,960,"Quasi parallel Bow Shock Crossing",undefined,null
135568,"2018-12-22 06:26:12 UTC","2018-12-24 18:29:08 UTC",sitl_report,mms,SITL,961,"Multiple low shear magnetopause crossing, turbulent magnetosheath, quasi parallel and oblique bow shock crossings.",undefined,null
